person_id,org_id
https://openalex.org/A5077768594,https://openalex.org/I68956291
https://openalex.org/A5020392456,https://openalex.org/I170897317
https://openalex.org/A5028051805,https://openalex.org/I5124864
https://openalex.org/A5007543032,https://openalex.org/I4210164937
https://openalex.org/A5045701956,https://openalex.org/I141945490
https://openalex.org/A5045701956,https://openalex.org/I4210133112
https://openalex.org/A5044272398,https://openalex.org/I200719446
https://openalex.org/A5060194743,https://openalex.org/I34352273
https://openalex.org/A5053048742,https://openalex.org/I1303153112
https://openalex.org/A5058692862,https://openalex.org/I8087733
https://openalex.org/A5073970185,https://openalex.org/I16835326
https://openalex.org/A5075789055,https://openalex.org/I2279609970
https://openalex.org/A5075789055,https://openalex.org/I4210115519
https://openalex.org/A5057416678,https://openalex.org/I4210139777
https://openalex.org/A5057416678,https://openalex.org/I7877124
https://openalex.org/A5057416678,https://openalex.org/I91712215
https://openalex.org/A5078651116,https://openalex.org/I150209017
https://openalex.org/A5078651116,https://openalex.org/I36258959
https://openalex.org/A5048072583,https://openalex.org/I157485424
https://openalex.org/A5048072583,https://openalex.org/I205490536
https://openalex.org/A5077818118,https://openalex.org/I4210115305
https://openalex.org/A5077818118,https://openalex.org/I4210124929
https://openalex.org/A5077818118,https://openalex.org/I4210128801
https://openalex.org/A5077818118,https://openalex.org/I4210142777
https://openalex.org/A5077818118,https://openalex.org/I91712215
https://openalex.org/A5091052284,https://openalex.org/I121797337
https://openalex.org/A5091052284,https://openalex.org/I4210107786
https://openalex.org/A5088996741,https://openalex.org/I4210133171
https://openalex.org/A5082528019,https://openalex.org/I4210124929
https://openalex.org/A5082528019,https://openalex.org/I4210128801
https://openalex.org/A5082528019,https://openalex.org/I4210142777
https://openalex.org/A5015133560,https://openalex.org/I18014758
https://openalex.org/A5004798651,https://openalex.org/I63664421
https://openalex.org/A5034845813,https://openalex.org/I121797337
https://openalex.org/A5034845813,https://openalex.org/I913481162
https://openalex.org/A5009459648,https://openalex.org/I99043593
https://openalex.org/A5063809924,https://openalex.org/I5593406
https://openalex.org/A5011035488,https://openalex.org/I99043593
https://openalex.org/A5015663807,https://openalex.org/I157725225
https://openalex.org/A5015663807,https://openalex.org/I165143802
https://openalex.org/A5065878227,https://openalex.org/I219193219
https://openalex.org/A5062903281,https://openalex.org/I106165777
https://openalex.org/A5058724676,https://openalex.org/I4210105078
https://openalex.org/A5058724676,https://openalex.org/I4210163588
https://openalex.org/A5051078868,https://openalex.org/I900890020
https://openalex.org/A5016653929,https://openalex.org/I4210121775
https://openalex.org/A5024970701,https://openalex.org/I62916508
https://openalex.org/A5001589359,https://openalex.org/I108192572
https://openalex.org/A5052907259,https://openalex.org/I145311948
https://openalex.org/A5040965331,https://openalex.org/I106165777
https://openalex.org/A5001663885,https://openalex.org/I106165777
https://openalex.org/A5007158173,https://openalex.org/I40120149
https://openalex.org/A5006024485,https://openalex.org/I4210099783
https://openalex.org/A5023741875,https://openalex.org/I40120149
https://openalex.org/A5009475920,https://openalex.org/I66946132
https://openalex.org/A5068942141,https://openalex.org/I106165777
https://openalex.org/A5009147264,https://openalex.org/I106165777
https://openalex.org/A5037387341,https://openalex.org/I130238516
https://openalex.org/A5069557536,https://openalex.org/I1343052199
https://openalex.org/A5062849275,https://openalex.org/I4210164862
https://openalex.org/A5029972430,https://openalex.org/I145311948
https://openalex.org/A5030293975,https://openalex.org/I1305399269
https://openalex.org/A5084317374,https://openalex.org/I106165777
https://openalex.org/A5052623072,https://openalex.org/I66946132
https://openalex.org/A5009270487,https://openalex.org/I142617266
https://openalex.org/A5009270487,https://openalex.org/I4210121775
https://openalex.org/A5009270487,https://openalex.org/I4210139279
https://openalex.org/A5051897790,https://openalex.org/I159176309
https://openalex.org/A5051897790,https://openalex.org/I884043246
https://openalex.org/A5012821517,https://openalex.org/I40120149
https://openalex.org/A5022993623,https://openalex.org/I57298602
https://openalex.org/A5017820645,https://openalex.org/I137902535
https://openalex.org/A5044141636,https://openalex.org/I1307098950
https://openalex.org/A5044141636,https://openalex.org/I36258959
https://openalex.org/A5044434345,https://openalex.org/I32062511
https://openalex.org/A5052097132,https://openalex.org/I32062511
https://openalex.org/A5042662797,https://openalex.org/I32062511
https://openalex.org/A5032444320,https://openalex.org/I98677209
https://openalex.org/A5053701656,https://openalex.org/I32062511
https://openalex.org/A5067085371,https://openalex.org/I98677209
https://openalex.org/A5032160199,https://openalex.org/I32062511
https://openalex.org/A5016756216,https://openalex.org/I1322154956
https://openalex.org/A5091500375,https://openalex.org/I11701301
https://openalex.org/A5091500375,https://openalex.org/I48379061
https://openalex.org/A5071437793,https://openalex.org/I48379061
https://openalex.org/A5063313173,https://openalex.org/I11701301
https://openalex.org/A5063313173,https://openalex.org/I48379061
https://openalex.org/A5033634734,https://openalex.org/I19820366
https://openalex.org/A5033634734,https://openalex.org/I4210137199
https://openalex.org/A5115694763,https://openalex.org/I3124059619
https://openalex.org/A5103581948,https://openalex.org/I19820366
https://openalex.org/A5103581948,https://openalex.org/I4210124748
https://openalex.org/A5103581948,https://openalex.org/I4210165038
https://openalex.org/A5100714017,https://openalex.org/I152031979
https://openalex.org/A5103109240,https://openalex.org/I62916508
https://openalex.org/A5100405987,https://openalex.org/I163340411
https://openalex.org/A5100405987,https://openalex.org/I19820366
https://openalex.org/A5100405987,https://openalex.org/I4210165038
https://openalex.org/A5100405987,https://openalex.org/I4210165559
https://openalex.org/A5113412654,https://openalex.org/I3124059619
https://openalex.org/A5115695181,https://openalex.org/I19820366
https://openalex.org/A5115695181,https://openalex.org/I4210090176
https://openalex.org/A5115695181,https://openalex.org/I4210165038
https://openalex.org/A5115695181,https://openalex.org/I4210165559
https://openalex.org/A5115695181,https://openalex.org/I62916508
https://openalex.org/A5101682387,https://openalex.org/I200845125
https://openalex.org/A5100362041,https://openalex.org/I3124059619
https://openalex.org/A5029053811,https://openalex.org/I19820366
https://openalex.org/A5029053811,https://openalex.org/I4210090176
https://openalex.org/A5029053811,https://openalex.org/I4210165038
https://openalex.org/A5029053811,https://openalex.org/I4210165559
https://openalex.org/A5029053811,https://openalex.org/I62916508
https://openalex.org/A5063155550,https://openalex.org/I33213144
https://openalex.org/A5022569738,https://openalex.org/I103635307
https://openalex.org/A5100403590,https://openalex.org/I20231570
https://openalex.org/A5101199023,https://openalex.org/I152031979
https://openalex.org/A5103245119,https://openalex.org/I19820366
https://openalex.org/A5103245119,https://openalex.org/I4210090176
https://openalex.org/A5103245119,https://openalex.org/I4210165038
https://openalex.org/A5090943298,https://openalex.org/I19820366
https://openalex.org/A5090943298,https://openalex.org/I4210090176
https://openalex.org/A5090943298,https://openalex.org/I4210165038
https://openalex.org/A5086626922,https://openalex.org/I3124059619
https://openalex.org/A5101516344,https://openalex.org/I19820366
https://openalex.org/A5101516344,https://openalex.org/I4210090176
https://openalex.org/A5056183845,https://openalex.org/I19820366
https://openalex.org/A5056183845,https://openalex.org/I4210090176
https://openalex.org/A5056183845,https://openalex.org/I4210165038
https://openalex.org/A5020332722,https://openalex.org/I19820366
https://openalex.org/A5020332722,https://openalex.org/I4210090176
https://openalex.org/A5020332722,https://openalex.org/I4210165038
https://openalex.org/A5060263237,https://openalex.org/I19820366
https://openalex.org/A5060263237,https://openalex.org/I4210137199
https://openalex.org/A5109768087,https://openalex.org/I4210165038
https://openalex.org/A5109768087,https://openalex.org/I889458895
https://openalex.org/A5072576421,https://openalex.org/I19820366
https://openalex.org/A5072576421,https://openalex.org/I4210137199
https://openalex.org/A5100389658,https://openalex.org/I19820366
https://openalex.org/A5100389658,https://openalex.org/I4210137199
https://openalex.org/A5115695478,https://openalex.org/I19820366
https://openalex.org/A5115695478,https://openalex.org/I3124059619
https://openalex.org/A5115695478,https://openalex.org/I4210137199
https://openalex.org/A5100372684,https://openalex.org/I19820366
https://openalex.org/A5100372684,https://openalex.org/I3124059619
https://openalex.org/A5100372684,https://openalex.org/I4210096250
https://openalex.org/A5100372684,https://openalex.org/I4210137199
https://openalex.org/A5100372684,https://openalex.org/I4405265946
https://openalex.org/A5039055794,https://openalex.org/I19820366
https://openalex.org/A5039055794,https://openalex.org/I4210096250
https://openalex.org/A5039055794,https://openalex.org/I4210137199
https://openalex.org/A5039055794,https://openalex.org/I4405265946
https://openalex.org/A5019014062,https://openalex.org/I163340411
https://openalex.org/A5019014062,https://openalex.org/I19820366
https://openalex.org/A5019014062,https://openalex.org/I4210137199
https://openalex.org/A5100657598,https://openalex.org/I163340411
https://openalex.org/A5100657598,https://openalex.org/I889458895
https://openalex.org/A5014106967,https://openalex.org/I19820366
https://openalex.org/A5014106967,https://openalex.org/I4210137199
https://openalex.org/A5014106967,https://openalex.org/I4210165038
https://openalex.org/A5014106967,https://openalex.org/I889458895
https://openalex.org/A5081247356,https://openalex.org/I19820366
https://openalex.org/A5081247356,https://openalex.org/I4210137199
https://openalex.org/A5015389773,https://openalex.org/I19820366
https://openalex.org/A5015389773,https://openalex.org/I4210137199
https://openalex.org/A5100747229,https://openalex.org/I19820366
https://openalex.org/A5100747229,https://openalex.org/I200845125
https://openalex.org/A5100747229,https://openalex.org/I4210137199
https://openalex.org/A5108924522,https://openalex.org/I19820366
https://openalex.org/A5108924522,https://openalex.org/I200845125
https://openalex.org/A5108924522,https://openalex.org/I4210137199
https://openalex.org/A5047266050,https://openalex.org/I19820366
https://openalex.org/A5047266050,https://openalex.org/I200845125
https://openalex.org/A5047266050,https://openalex.org/I4210137199
https://openalex.org/A5001246465,https://openalex.org/I19820366
https://openalex.org/A5001246465,https://openalex.org/I200845125
https://openalex.org/A5001246465,https://openalex.org/I4210137199
https://openalex.org/A5066433882,https://openalex.org/I19820366
https://openalex.org/A5066433882,https://openalex.org/I4210137199
https://openalex.org/A5066433882,https://openalex.org/I4210165038
https://openalex.org/A5100763748,https://openalex.org/I4210165038
https://openalex.org/A5100763748,https://openalex.org/I62916508
https://openalex.org/A5120391409,https://openalex.org/I19820366
https://openalex.org/A5120391409,https://openalex.org/I4210086287
https://openalex.org/A5120391409,https://openalex.org/I4210165038
https://openalex.org/A5120391409,https://openalex.org/I62916508
https://openalex.org/A5075013625,https://openalex.org/I19820366
https://openalex.org/A5075013625,https://openalex.org/I4210086287
https://openalex.org/A5075013625,https://openalex.org/I4210137199
https://openalex.org/A5075013625,https://openalex.org/I4210165038
https://openalex.org/A5100344954,https://openalex.org/I137479271
https://openalex.org/A5100344954,https://openalex.org/I19820366
https://openalex.org/A5100344954,https://openalex.org/I4210137199
https://openalex.org/A5100344954,https://openalex.org/I4210165038
https://openalex.org/A5059026057,https://openalex.org/I137479271
https://openalex.org/A5059026057,https://openalex.org/I889458895
https://openalex.org/A5071506673,https://openalex.org/I19820366
https://openalex.org/A5071506673,https://openalex.org/I889458895
https://openalex.org/A5100452931,https://openalex.org/I19820366
https://openalex.org/A5100452931,https://openalex.org/I28290843
https://openalex.org/A5100452931,https://openalex.org/I4210148180
https://openalex.org/A5054292278,https://openalex.org/I28290843
https://openalex.org/A5054292278,https://openalex.org/I4210148180
https://openalex.org/A5054292278,https://openalex.org/I80606768
https://openalex.org/A5106124934,https://openalex.org/I106785703
https://openalex.org/A5106124934,https://openalex.org/I1294671590
https://openalex.org/A5106124934,https://openalex.org/I4210101348
https://openalex.org/A5106124934,https://openalex.org/I4210149092
https://openalex.org/A5106124934,https://openalex.org/I80606768
https://openalex.org/A5106124934,https://openalex.org/I899635006
https://openalex.org/A5028980812,https://openalex.org/I106785703
https://openalex.org/A5028980812,https://openalex.org/I1294671590
https://openalex.org/A5028980812,https://openalex.org/I19820366
https://openalex.org/A5028980812,https://openalex.org/I4210101348
https://openalex.org/A5028980812,https://openalex.org/I4210149092
https://openalex.org/A5028980812,https://openalex.org/I4210165038
https://openalex.org/A5028980812,https://openalex.org/I4210165559
https://openalex.org/A5028980812,https://openalex.org/I899635006
https://openalex.org/A5074231572,https://openalex.org/I163340411
https://openalex.org/A5074231572,https://openalex.org/I19820366
https://openalex.org/A5074231572,https://openalex.org/I4210115570
https://openalex.org/A5074231572,https://openalex.org/I4210165038
https://openalex.org/A5074231572,https://openalex.org/I4210165559
https://openalex.org/A5040945574,https://openalex.org/I19820366
https://openalex.org/A5040945574,https://openalex.org/I3124059619
https://openalex.org/A5040945574,https://openalex.org/I4210115570
https://openalex.org/A5040945574,https://openalex.org/I4210137199
https://openalex.org/A5065953780,https://openalex.org/I24185976
https://openalex.org/A5010224302,https://openalex.org/I181369854
https://openalex.org/A5010224302,https://openalex.org/I4210088053
https://openalex.org/A5101465265,https://openalex.org/I180726961
https://openalex.org/A5101465265,https://openalex.org/I19820366
https://openalex.org/A5101465265,https://openalex.org/I3131625388
https://openalex.org/A5024401909,https://openalex.org/I138801177
https://openalex.org/A5067743298,https://openalex.org/I181369854
https://openalex.org/A5067743298,https://openalex.org/I4210088053
https://openalex.org/A5081639692,https://openalex.org/I24185976
https://openalex.org/A5004289873,https://openalex.org/I24185976
https://openalex.org/A5004289873,https://openalex.org/I4210089761
https://openalex.org/A5100350625,https://openalex.org/I19820366
https://openalex.org/A5100350625,https://openalex.org/I24185976
https://openalex.org/A5100350625,https://openalex.org/I4210165038
https://openalex.org/A5100350625,https://openalex.org/I76130692
https://openalex.org/A5085352512,https://openalex.org/I4210150297
https://openalex.org/A5088914363,https://openalex.org/I4528857
https://openalex.org/A5006487499,https://openalex.org/I4210150297
https://openalex.org/A5080030634,https://openalex.org/I195024194
https://openalex.org/A5112584311,https://openalex.org/I923305593
https://openalex.org/A5085729646,https://openalex.org/I182534213
https://openalex.org/A5085729646,https://openalex.org/I4210166615
https://openalex.org/A5085729646,https://openalex.org/I83863532
https://openalex.org/A5061743580,https://openalex.org/I80143920
https://openalex.org/A5102779387,https://openalex.org/I80143920
https://openalex.org/A5012914454,https://openalex.org/I80143920
https://openalex.org/A5101589112,https://openalex.org/I80143920
https://openalex.org/A5042194412,https://openalex.org/I66943878
https://openalex.org/A5014889794,https://openalex.org/I162714631
https://openalex.org/A5111312202,https://openalex.org/I188538660
https://openalex.org/A5111312202,https://openalex.org/I4210114008
https://openalex.org/A5015781035,https://openalex.org/I148283060
https://openalex.org/A5027330844,https://openalex.org/I97018004
https://openalex.org/A5108047862,https://openalex.org/I1334627681
https://openalex.org/A5108047862,https://openalex.org/I79272384
https://openalex.org/A5090393849,https://openalex.org/I27837315
https://openalex.org/A5013362524,https://openalex.org/I201448701
https://openalex.org/A5012046085,https://openalex.org/I162714631
https://openalex.org/A5046653592,https://openalex.org/I188538660
https://openalex.org/A5046653592,https://openalex.org/I4210114008
https://openalex.org/A5071393418,https://openalex.org/I155093810
https://openalex.org/A5035167715,https://openalex.org/I137902535
https://openalex.org/A5035167715,https://openalex.org/I87097829
https://openalex.org/A5041783480,https://openalex.org/I4210104575
https://openalex.org/A5110277726,https://openalex.org/I201448701
https://openalex.org/A5101750217,https://openalex.org/I1334627681
https://openalex.org/A5101750217,https://openalex.org/I79272384
https://openalex.org/A5017846156,https://openalex.org/I79272384
https://openalex.org/A5088654091,https://openalex.org/I164936912
https://openalex.org/A5007535697,https://openalex.org/I2799356940
https://openalex.org/A5045648851,https://openalex.org/I107766831
https://openalex.org/A5004306850,https://openalex.org/I1334627681
https://openalex.org/A5019145079,https://openalex.org/I1306266525
https://openalex.org/A5019145079,https://openalex.org/I4210144776
https://openalex.org/A5019145079,https://openalex.org/I66946132
https://openalex.org/A5112630459,https://openalex.org/I162714631
https://openalex.org/A5045360354,https://openalex.org/I157394403
https://openalex.org/A5066917224,https://openalex.org/I162714631
https://openalex.org/A5088072249,https://openalex.org/I157394403
https://openalex.org/A5082972452,https://openalex.org/I201448701
https://openalex.org/A5015350333,https://openalex.org/I168879160
https://openalex.org/A5015350333,https://openalex.org/I55712492
https://openalex.org/A5055627037,https://openalex.org/I55712492
https://openalex.org/A5100615959,https://openalex.org/I55712492
https://openalex.org/A5028051805,https://openalex.org/I4210126328
https://openalex.org/A5088744199,https://openalex.org/I4210126328
https://openalex.org/A5047408024,https://openalex.org/I5124864
https://openalex.org/A5033283546,https://openalex.org/I35440088
https://openalex.org/A5003040843,https://openalex.org/I35440088
https://openalex.org/A5007563039,https://openalex.org/I5124864
https://openalex.org/A5080069398,https://openalex.org/I4210126328
https://openalex.org/A5105527581,https://openalex.org/I27837315
https://openalex.org/A5054399637,https://openalex.org/I180670191
https://openalex.org/A5054399637,https://openalex.org/I4210151352
https://openalex.org/A5035266214,https://openalex.org/I36258959
https://openalex.org/A5010789029,https://openalex.org/I185261750
https://openalex.org/A5070357957,https://openalex.org/I7882870
https://openalex.org/A5009627378,https://openalex.org/I7882870
https://openalex.org/A5075888371,https://openalex.org/I7882870
https://openalex.org/A5028323457,https://openalex.org/I7882870
https://openalex.org/A5084165213,https://openalex.org/I7882870
https://openalex.org/A5027887380,https://openalex.org/I7882870
https://openalex.org/A5053264793,https://openalex.org/I39343248
https://openalex.org/A5017799890,https://openalex.org/I185261750
https://openalex.org/A5088793705,https://openalex.org/I185261750
https://openalex.org/A5088793705,https://openalex.org/I4210125326
https://openalex.org/A5055101693,https://openalex.org/I210557978
https://openalex.org/A5055101693,https://openalex.org/I4210125326
https://openalex.org/A5005516430,https://openalex.org/I185261750
https://openalex.org/A5075131441,https://openalex.org/I185261750
https://openalex.org/A5033196884,https://openalex.org/I185261750
https://openalex.org/A5090104343,https://openalex.org/I185261750
https://openalex.org/A5057225514,https://openalex.org/I185261750
https://openalex.org/A5057225514,https://openalex.org/I2801862477
https://openalex.org/A5101946533,https://openalex.org/I185261750
https://openalex.org/A5101946533,https://openalex.org/I4210125326
https://openalex.org/A5052255034,https://openalex.org/I59725666
https://openalex.org/A5039882353,https://openalex.org/I59725666
https://openalex.org/A5070405326,https://openalex.org/I241749
https://openalex.org/A5042863303,https://openalex.org/I135140700
https://openalex.org/A5081003999,https://openalex.org/I887968799
https://openalex.org/A5077626171,https://openalex.org/I135140700
https://openalex.org/A5004260600,https://openalex.org/I4210110431
https://openalex.org/A5082729636,https://openalex.org/I887968799
https://openalex.org/A5009789610,https://openalex.org/I135140700
https://openalex.org/A5025793097,https://openalex.org/I135140700
https://openalex.org/A5037929085,https://openalex.org/I180437899
https://openalex.org/A5053745736,https://openalex.org/I135140700
https://openalex.org/A5027619391,https://openalex.org/I887968799
https://openalex.org/A5050377686,https://openalex.org/I241749
https://openalex.org/A5085396740,https://openalex.org/I180437899
https://openalex.org/A5040323439,https://openalex.org/I9360294
https://openalex.org/A5006408643,https://openalex.org/I9360294
https://openalex.org/A5052647712,https://openalex.org/I9360294
https://openalex.org/A5021156315,https://openalex.org/I9360294
https://openalex.org/A5025241961,https://openalex.org/I9360294
https://openalex.org/A5059998839,https://openalex.org/I9360294
https://openalex.org/A5040106089,https://openalex.org/I4210121186
https://openalex.org/A5046760392,https://openalex.org/I113358080
https://openalex.org/A5046760392,https://openalex.org/I4210121186
https://openalex.org/A5077876700,https://openalex.org/I7877124
https://openalex.org/A5091015127,https://openalex.org/I45129253
https://openalex.org/A5085037175,https://openalex.org/I79576946
https://openalex.org/A5070386776,https://openalex.org/I111088046
https://openalex.org/A5070386776,https://openalex.org/I136199984
https://openalex.org/A5070386776,https://openalex.org/I4210087915
https://openalex.org/A5057794986,https://openalex.org/I113358080
https://openalex.org/A5072387429,https://openalex.org/I3019010403
https://openalex.org/A5051005174,https://openalex.org/I98259816
https://openalex.org/A5071503238,https://openalex.org/I859038795
https://openalex.org/A5056555647,https://openalex.org/I97018004
https://openalex.org/A5020779599,https://openalex.org/I153355300
https://openalex.org/A5028460960,https://openalex.org/I241749
https://openalex.org/A5110598474,https://openalex.org/I153355300
https://openalex.org/A5063662396,https://openalex.org/I79620101
https://openalex.org/A5038613570,https://openalex.org/I133837150
https://openalex.org/A5007945098,https://openalex.org/I133837150
https://openalex.org/A5084121172,https://openalex.org/I133837150
https://openalex.org/A5052277899,https://openalex.org/I183898223
https://openalex.org/A5071351339,https://openalex.org/I66862912
https://openalex.org/A5052271980,https://openalex.org/I881427289
https://openalex.org/A5006305255,https://openalex.org/I20231570
https://openalex.org/A5006305255,https://openalex.org/I56590836
https://openalex.org/A5114190756,https://openalex.org/I20231570
https://openalex.org/A5101404414,https://openalex.org/I20231570
https://openalex.org/A5113287451,https://openalex.org/I20231570
https://openalex.org/A5046537776,https://openalex.org/I20231570
https://openalex.org/A5100780322,https://openalex.org/I4210123185
https://openalex.org/A5100406123,https://openalex.org/I56590836
https://openalex.org/A5036855560,https://openalex.org/I56590836
https://openalex.org/A5041279033,https://openalex.org/I20272500
https://openalex.org/A5016277608,https://openalex.org/I131729948
https://openalex.org/A5036423849,https://openalex.org/I131729948
https://openalex.org/A5077593277,https://openalex.org/I141945490
https://openalex.org/A5050715818,https://openalex.org/I141945490
https://openalex.org/A5029261718,https://openalex.org/I141945490
https://openalex.org/A5029378374,https://openalex.org/I141945490
https://openalex.org/A5053702422,https://openalex.org/I141945490
https://openalex.org/A5064411392,https://openalex.org/I141945490
https://openalex.org/A5111766809,https://openalex.org/I4210127875
https://openalex.org/A5070580886,https://openalex.org/I141945490
https://openalex.org/A5070580886,https://openalex.org/I4210158236
https://openalex.org/A5101681259,https://openalex.org/I170215575
https://openalex.org/A5100412409,https://openalex.org/I100286613
https://openalex.org/A5003242041,https://openalex.org/I170215575
https://openalex.org/A5020627579,https://openalex.org/I2802331213
https://openalex.org/A5037381172,https://openalex.org/I122534668
https://openalex.org/A5056655660,https://openalex.org/I174731842
https://openalex.org/A5024458365,https://openalex.org/I131781684
https://openalex.org/A5024458365,https://openalex.org/I4210144925
https://openalex.org/A5004227278,https://openalex.org/I181343428
https://openalex.org/A5023849668,https://openalex.org/I4210102377
https://openalex.org/A5023849668,https://openalex.org/I66752286
https://openalex.org/A5052985764,https://openalex.org/I157485424
https://openalex.org/A5017326471,https://openalex.org/I173304897
https://openalex.org/A5017326471,https://openalex.org/I4210095677
https://openalex.org/A5041714982,https://openalex.org/I16656306
https://openalex.org/A5034657358,https://openalex.org/I92869138
https://openalex.org/A5007067645,https://openalex.org/I165143802
https://openalex.org/A5002426346,https://openalex.org/I1326498283
https://openalex.org/A5066246956,https://openalex.org/I121797337
https://openalex.org/A5102953149,https://openalex.org/I162096671
https://openalex.org/A5026451495,https://openalex.org/I2800274787
https://openalex.org/A5026451495,https://openalex.org/I4401727010
https://openalex.org/A5026451495,https://openalex.org/I4577782
https://openalex.org/A5101711824,https://openalex.org/I184656255
https://openalex.org/A5007325624,https://openalex.org/I54009628
https://openalex.org/A5007325624,https://openalex.org/I91712215
https://openalex.org/A5014846205,https://openalex.org/I7882870
https://openalex.org/A5001658147,https://openalex.org/I96916377
https://openalex.org/A5041630370,https://openalex.org/I96916377
https://openalex.org/A5045521852,https://openalex.org/I4210160017
https://openalex.org/A5021000820,https://openalex.org/I4405267400
https://openalex.org/A5021000820,https://openalex.org/I78650965
https://openalex.org/A5071113438,https://openalex.org/I96916377
https://openalex.org/A5061905232,https://openalex.org/I96916377
https://openalex.org/A5076172522,https://openalex.org/I99043593
https://openalex.org/A5076949340,https://openalex.org/I1280536761
https://openalex.org/A5113077261,https://openalex.org/I1280536761
https://openalex.org/A5017594784,https://openalex.org/I1280536761
https://openalex.org/A5103386526,https://openalex.org/I1280536761
https://openalex.org/A5014155270,https://openalex.org/I5124864
https://openalex.org/A5018388871,https://openalex.org/I204778367
https://openalex.org/A5078156022,https://openalex.org/I5124864
https://openalex.org/A5068504559,https://openalex.org/I5124864
https://openalex.org/A5036954229,https://openalex.org/I1288214837
https://openalex.org/A5108145011,https://openalex.org/I150229711
https://openalex.org/A5045953587,https://openalex.org/I150229711
https://openalex.org/A5054778343,https://openalex.org/I150807315
https://openalex.org/A5054778343,https://openalex.org/I19820366
https://openalex.org/A5054778343,https://openalex.org/I4210133436
https://openalex.org/A5054778343,https://openalex.org/I4210165038
https://openalex.org/A5055314154,https://openalex.org/I150229711
https://openalex.org/A5100617506,https://openalex.org/I39586589
https://openalex.org/A5100456303,https://openalex.org/I150229711
https://openalex.org/A5100456303,https://openalex.org/I150807315
https://openalex.org/A5100456303,https://openalex.org/I19820366
https://openalex.org/A5100456303,https://openalex.org/I4210133436
https://openalex.org/A5100456303,https://openalex.org/I4210165038
https://openalex.org/A5008952991,https://openalex.org/I244572783
https://openalex.org/A5003020679,https://openalex.org/I157773358
https://openalex.org/A5003020679,https://openalex.org/I4210146711
https://openalex.org/A5024523452,https://openalex.org/I157773358
https://openalex.org/A5024523452,https://openalex.org/I4210146711
https://openalex.org/A5042337267,https://openalex.org/I4210090868
https://openalex.org/A5042337267,https://openalex.org/I92039509
https://openalex.org/A5038596078,https://openalex.org/I157773358
https://openalex.org/A5038596078,https://openalex.org/I4210146711
https://openalex.org/A5056725318,https://openalex.org/I157773358
https://openalex.org/A5056725318,https://openalex.org/I4210146711
https://openalex.org/A5077187465,https://openalex.org/I157773358
https://openalex.org/A5077187465,https://openalex.org/I4210146711
https://openalex.org/A5101500635,https://openalex.org/I159948400
https://openalex.org/A5009706429,https://openalex.org/I160993911
https://openalex.org/A5071715084,https://openalex.org/I160993911
https://openalex.org/A5041482242,https://openalex.org/I877176835
https://openalex.org/A5031935379,https://openalex.org/I204337017
https://openalex.org/A5045828973,https://openalex.org/I204337017
https://openalex.org/A5084050064,https://openalex.org/I4210102012
https://openalex.org/A5027317556,https://openalex.org/I4210085935
https://openalex.org/A5024778597,https://openalex.org/I4210126328
https://openalex.org/A5002127145,https://openalex.org/I4210145865
https://openalex.org/A5103390556,https://openalex.org/I4210085935
https://openalex.org/A5111675622,https://openalex.org/I4210114115
https://openalex.org/A5105523625,https://openalex.org/I4210114115
https://openalex.org/A5109932762,https://openalex.org/I4210126328
https://openalex.org/A5090783596,https://openalex.org/I154130895
https://openalex.org/A5045366456,https://openalex.org/I39854758
https://openalex.org/A5008184865,https://openalex.org/I39854758
https://openalex.org/A5024893012,https://openalex.org/I138801177
https://openalex.org/A5024893012,https://openalex.org/I154130895
https://openalex.org/A5024893012,https://openalex.org/I39854758
https://openalex.org/A5033299848,https://openalex.org/I45129253
https://openalex.org/A5048581675,https://openalex.org/I45129253
https://openalex.org/A5017682151,https://openalex.org/I200284239
https://openalex.org/A5017682151,https://openalex.org/I4210111807
https://openalex.org/A5014779616,https://openalex.org/I200284239
https://openalex.org/A5014779616,https://openalex.org/I4210111807
https://openalex.org/A5045920345,https://openalex.org/I200284239
https://openalex.org/A5021767359,https://openalex.org/I60054993
https://openalex.org/A5086972271,https://openalex.org/I933318745
https://openalex.org/A5013288057,https://openalex.org/I60054993
https://openalex.org/A5069424306,https://openalex.org/I4210100457
https://openalex.org/A5065632775,https://openalex.org/I160993911
https://openalex.org/A5088033095,https://openalex.org/I160993911
https://openalex.org/A5062114870,https://openalex.org/I160993911
https://openalex.org/A5066559366,https://openalex.org/I160993911
https://openalex.org/A5070935465,https://openalex.org/I184999862
https://openalex.org/A5070935465,https://openalex.org/I4387154232
https://openalex.org/A5070935465,https://openalex.org/I72375662
https://openalex.org/A5077619272,https://openalex.org/I185163786
https://openalex.org/A5102868541,https://openalex.org/I64427410
https://openalex.org/A5068098071,https://openalex.org/I2750212522
https://openalex.org/A5020984279,https://openalex.org/I78577930
https://openalex.org/A5004133705,https://openalex.org/I1292859797
https://openalex.org/A5004133705,https://openalex.org/I4210159497
https://openalex.org/A5004133705,https://openalex.org/I4210164802
https://openalex.org/A5004133705,https://openalex.org/I5023651
https://openalex.org/A5050604384,https://openalex.org/I136199984
https://openalex.org/A5086198262,https://openalex.org/I4210164802
https://openalex.org/A5077089453,https://openalex.org/I97018004
https://openalex.org/A5083771180,https://openalex.org/I4210113297
https://openalex.org/A5062874541,https://openalex.org/I4210107338
https://openalex.org/A5056549033,https://openalex.org/I161318765
