person_id,name
https://openalex.org/A5084121172,Eric Tchouamou Njoya
https://openalex.org/A5052277899,Dimitris Karampatzakis
https://openalex.org/A5071351339,Karl de Fine Licht
https://openalex.org/A5052271980,Jenny de Fine Licht
https://openalex.org/A5006305255,Yizhou Fan
https://openalex.org/A5114190756,Luzhen Tang
https://openalex.org/A5101404414,Huixiao Le
https://openalex.org/A5113287451,Kejie Shen
https://openalex.org/A5046537776,Shufang Tan
https://openalex.org/A5100780322,Yüan Shen
https://openalex.org/A5100406123,Xinyu Li
https://openalex.org/A5036855560,Dragan Gašević
https://openalex.org/A5041279033,Nicola Capuano
https://openalex.org/A5016277608,Giuseppe Fenza
https://openalex.org/A5036423849,Vincenzo Loia
https://openalex.org/A5083357217,Claudio Stanzione
https://openalex.org/A5077593277,Francesco Gentile
https://openalex.org/A5050715818,Jean Charle Yaacoub
https://openalex.org/A5029261718,James Gleave
https://openalex.org/A5029378374,Michael Fernández
https://openalex.org/A5053702422,Anh‐Tien Ton
https://openalex.org/A5064411392,Fuqiang Ban
https://openalex.org/A5111766809,Abraham C. Stern
https://openalex.org/A5070580886,Artem Cherkasov
https://openalex.org/A5101681259,Jun Tang
https://openalex.org/A5100412409,Gang Liu
https://openalex.org/A5003242041,Qingtao Pan
https://openalex.org/A5020627579,Salman Bahoo
https://openalex.org/A5037381172,Marco Cucculelli
https://openalex.org/A5056655660,Dawood Qamar
https://openalex.org/A5024458365,Luca Longo
https://openalex.org/A5004227278,Mario Brčić
https://openalex.org/A5023849668,Federico Cabitza
https://openalex.org/A5052985764,Jaesik Choi
https://openalex.org/A5041714982,Yoichi Hayashi
https://openalex.org/A5034657358,Andreas Holzinger
https://openalex.org/A5007067645,Hassan Khosravi
https://openalex.org/A5002426346,Freddy Lécué
https://openalex.org/A5066246956,Gianclaudio Malgieri
https://openalex.org/A5102953149,Andrés Páez
https://openalex.org/A5026451495,Wojciech Samek
https://openalex.org/A5101711824,Johannes Schneider
https://openalex.org/A5007325624,Timo Speith
https://openalex.org/A5001658147,Md Eshrat E. Alahi
https://openalex.org/A5041630370,Arsanchai Sukkuea
https://openalex.org/A5045521852,Fahmida Wazed Tina
https://openalex.org/A5021000820,Anindya Nag
https://openalex.org/A5071113438,Wattanapong Kurdthongmee
https://openalex.org/A5061905232,Korakot Suwannarat
https://openalex.org/A5076172522,Subhas Chandra Mukhopadhyay
https://openalex.org/A5076949340,Nicola Muscettola
https://openalex.org/A5113077261,P. Pandurang Nayak
https://openalex.org/A5017594784,Barney Pell
https://openalex.org/A5103386526,Brian C. Williams
https://openalex.org/A5014155270,Simon Elias Bibri
https://openalex.org/A5018388871,John Krogstie
https://openalex.org/A5078156022,Amin Kaboli
https://openalex.org/A5068504559,Alexandre Alahi
https://openalex.org/A5036954229,Brian Yamauchi
https://openalex.org/A5108145011,Yuankai Zhou
https://openalex.org/A5045953587,Maoliang Shen
https://openalex.org/A5054778343,Xin Cui
https://openalex.org/A5055314154,Yicheng Shao
https://openalex.org/A5100617506,Lijie Li
https://openalex.org/A5100456303,Yan Zhang
https://openalex.org/A5037405539,Arti Malviya
https://openalex.org/A5008952991,Dipika Jaspal
https://openalex.org/A5003020679,Song‐Bin Guo
https://openalex.org/A5024523452,Meng Yuan
https://openalex.org/A5042337267,Liteng Lin
https://openalex.org/A5038596078,Zhen-Zhong Zhou
https://openalex.org/A5056725318,Hailong Li
https://openalex.org/A5077187465,Xiao‐Peng Tian
https://openalex.org/A5101500635,Weijuan Huang
https://openalex.org/A5009706429,Kevin C. Desouza
https://openalex.org/A5071715084,Luke Butler
https://openalex.org/A5041482242,Farnoosh Roozkhosh
https://openalex.org/A5031935379,Jens Christian Bjerring
https://openalex.org/A5045828973,Jacob Busch
https://openalex.org/A5084050064,Edward O. Pyzer‐Knapp
https://openalex.org/A5027317556,Jed W. Pitera
https://openalex.org/A5024778597,Peter Staar
https://openalex.org/A5002127145,Seiji Takeda
https://openalex.org/A5103390556,Daniel P. Sanders
https://openalex.org/A5111675622,James Sexton
https://openalex.org/A5105523625,John R. Smith
https://openalex.org/A5109932762,Alessandro Curioni
https://openalex.org/A5090783596,Zohreh Doborjeh
https://openalex.org/A5045366456,Nigel Hemmington
https://openalex.org/A5008184865,Maryam Doborjeh
https://openalex.org/A5024893012,Nikola Kasabov
https://openalex.org/A5033299848,W. Holmes
https://openalex.org/A5048581675,Kaśka Porayska‐Pomsta
https://openalex.org/A5017682151,Ilia Stepin
https://openalex.org/A5014779616,Alejandro Catalá
https://openalex.org/A5045920345,Martín Pereira-Fariña
https://openalex.org/A5021767359,Indrajeet Kumar
https://openalex.org/A5086972271,Jyoti Rawat
https://openalex.org/A5013288057,Noor Mohd
https://openalex.org/A5069424306,Shahnawaz Husain
https://openalex.org/A5065632775,Nayomi Kankanamge
https://openalex.org/A5088033095,Massimo Regona
https://openalex.org/A5062114870,Bridget Rowan
https://openalex.org/A5066559366,Alex Ryu
https://openalex.org/A5070935465,Juan M. Corchado
https://openalex.org/A5077619272,Rashid Mehmood
https://openalex.org/A5102868541,Rita Yi Man Li
https://openalex.org/A5068098071,Anthony M. Zador
https://openalex.org/A5020984279,G. Sean Escola
https://openalex.org/A5004133705,Blake A. Richards
https://openalex.org/A5050604384,Bence P. Ölveczky
https://openalex.org/A5086198262,Yoshua Bengio
https://openalex.org/A5077089453,Kwabena Boahen
https://openalex.org/A5083771180,Matthew Botvinick
https://openalex.org/A5062874541,Dmitri B. Chklovskii
https://openalex.org/A5056549033,Anne K. Churchland
https://openalex.org/A5039497694,Claudia Clopath
https://openalex.org/A5014769767,James J. DiCarlo
https://openalex.org/A5056551357,Surya Ganguli
https://openalex.org/A5020007508,Jeff Hawkins
https://openalex.org/A5072047827,Konrad P. Körding
https://openalex.org/A5068269104,Alexei A. Koulakov
https://openalex.org/A5001226970,Yann LeCun
https://openalex.org/A5066294254,Timothy Lillicrap
https://openalex.org/A5033557144,Adam Marblestone
https://openalex.org/A5032674291,Bruno A. Olshausen
https://openalex.org/A5039593921,Alexandre Pouget
https://openalex.org/A5001112461,Cristina Savin
https://openalex.org/A5080476548,Eero P. Simoncelli
https://openalex.org/A5050281483,Sara A. Solla
https://openalex.org/A5054372964,David Sussillo
https://openalex.org/A5054637446,Andreas S. Tolias
https://openalex.org/A5023431990,Doris Y. Tsao
https://openalex.org/A5056129782,Felix Wong
https://openalex.org/A5012089635,César de la Fuente‐Núñez
https://openalex.org/A5065209470,James J. Collins
https://openalex.org/A5100443832,Lin Chen
https://openalex.org/A5001616465,Zhonghao Chen
https://openalex.org/A5001952262,Yubing Zhang
https://openalex.org/A5100704151,Yunfei Liu
https://openalex.org/A5035770796,Ahmed I. Osman
https://openalex.org/A5073724480,Mohamed Farghali
https://openalex.org/A5105990491,Jianmin Hua
https://openalex.org/A5088118808,Ahmed S. Al‐Fatesh
https://openalex.org/A5024902001,Ikko Ihara
https://openalex.org/A5103043754,David W. Rooney
https://openalex.org/A5021385259,Pow‐Seng Yap
https://openalex.org/A5035716427,Katarina Sperling
https://openalex.org/A5041450511,Carl-Johan Stenberg
https://openalex.org/A5067628540,Cormac McGrath
https://openalex.org/A5034893691,Anna Åkerfeldt
https://openalex.org/A5014042891,Fredrik Heintz
https://openalex.org/A5045117039,Linnéa Stenliden
https://openalex.org/A5100605662,Neha Gupta
https://openalex.org/A5042514819,Suneet Gupta
https://openalex.org/A5032506165,Rajesh Kumar Pathak
https://openalex.org/A5079889916,Vanita Jain
https://openalex.org/A5007040136,Parisa Rashidi
https://openalex.org/A5071959897,Jasjit S. Suri
https://openalex.org/A5039665389,Keith T. Butler
https://openalex.org/A5101879560,Daniel W. Davies
https://openalex.org/A5082178535,Hugh Cartwright
https://openalex.org/A5011932992,Olexandr Isayev
https://openalex.org/A5035826473,Marcello M. Mariani
https://openalex.org/A5101485526,Muhammad Ali Chaudhry
https://openalex.org/A5072117497,Emre Kazim
https://openalex.org/A5027622743,Dennis Nguyen
https://openalex.org/A5021090631,Erik Hekman
https://openalex.org/A5053029928,Sandip S. Panesar
https://openalex.org/A5005622247,Yvonne Cagle
https://openalex.org/A5091830395,Divya Chander
https://openalex.org/A5012733320,Jose Morey
https://openalex.org/A5102817711,Juan C. Fernandez‐Miranda
https://openalex.org/A5054601284,Michel Kliot
https://openalex.org/A5088352526,Yusuf Roohani
https://openalex.org/A5051148355,Yanay Rosen
https://openalex.org/A5060642509,Ankit Gupta
https://openalex.org/A5012260410,Xikun Zhang
https://openalex.org/A5023564562,Marcel Roed
https://openalex.org/A5023802736,Theodore Alexandrov
https://openalex.org/A5002987125,Mohammed AlQuraishi
https://openalex.org/A5032568462,Patrícia Flatley Brennan
https://openalex.org/A5079128249,Daniel B. Burkhardt
https://openalex.org/A5046245448,Andrea Califano
https://openalex.org/A5033313957,Jonah Cool
https://openalex.org/A5013509513,Abby F. Dernburg
https://openalex.org/A5114268497,Kirsty Ewing
https://openalex.org/A5068568859,Emily B. Fox
https://openalex.org/A5055237910,Matthias Haury
https://openalex.org/A5046265360,Amy E. Herr
https://openalex.org/A5060049408,Patrick D. Hsu
https://openalex.org/A5021276997,Viren Jain
https://openalex.org/A5105416626,Gregory R. Johnson
https://openalex.org/A5027869585,Thomas Kalil
https://openalex.org/A5014783439,David R. Kelley
https://openalex.org/A5038898203,Anna Kreshuk
https://openalex.org/A5109110306,Tim Mitchison
https://openalex.org/A5083897996,Jay Shendure
https://openalex.org/A5014438127,Nicholas Sofroniew
https://openalex.org/A5083128670,Fabian J. Theis
https://openalex.org/A5020538019,Christina V. Theodoris
https://openalex.org/A5018755353,Srigokul Upadhyayula
https://openalex.org/A5028334300,M. Valer
https://openalex.org/A5061087230,Bo Wang
https://openalex.org/A5009547049,Eric P. Xing
https://openalex.org/A5093429554,Serena Yeung-Levy
https://openalex.org/A5086052373,Marinka Žitnik
https://openalex.org/A5064498575,Theofanis Karaletsos
https://openalex.org/A5004067604,Aviv Regev
https://openalex.org/A5052101351,Emma Lundberg
https://openalex.org/A5091272738,Jure Leskovec
https://openalex.org/A5090505297,Stephen R. Quake
https://openalex.org/A5064069283,Han Yu
https://openalex.org/A5101789458,Zhiqi Shen
https://openalex.org/A5100382077,Chunyan Miao
https://openalex.org/A5027298172,Cyril Leung
https://openalex.org/A5020207982,Victor Lesser
https://openalex.org/A5100636286,Qiang Yang
https://openalex.org/A5038813690,Dolores R. Serrano
https://openalex.org/A5078148173,Francis C. Luciano
https://openalex.org/A5002715190,Brayan J. Anaya
https://openalex.org/A5091125431,Baris Öngoren
https://openalex.org/A5087560188,Aytug Kara
https://openalex.org/A5032415622,Gracia Molina
https://openalex.org/A5089476139,Bianca I. Ramirez
https://openalex.org/A5084611574,Sergio A. Sánchez-Guirales
https://openalex.org/A5001367916,JJ Martínez Simón
https://openalex.org/A5114267479,Greta Tomietto
https://openalex.org/A5114267480,Chrysi Rapti
https://openalex.org/A5089391738,Helga K. Ruiz
https://openalex.org/A5100603679,Dinesh Kumar
https://openalex.org/A5069328902,Aikaterini Lalatsa
https://openalex.org/A5076328625,Ethan Waisberg
https://openalex.org/A5003959627,Joshua Ong
https://openalex.org/A5010171658,Phani Paladugu
https://openalex.org/A5077165075,Sharif Amit Kamran
https://openalex.org/A5068752340,Nasif Zaman
https://openalex.org/A5081144092,Andrew G. Lee
https://openalex.org/A5017952778,Alireza Tavakkoli
https://openalex.org/A5072186507,Thomas C. King
https://openalex.org/A5036412233,Nikita Aggarwal
https://openalex.org/A5003032735,Mariarosaria Taddeo
https://openalex.org/A5046574356,Luciano Floridi
https://openalex.org/A5080972036,Jorge Benavides-Hernández
https://openalex.org/A5090093607,Franck Dumeignil
https://openalex.org/A5047918353,P. Jonathon Phillips
https://openalex.org/A5019784062,Carina A. Hahn
https://openalex.org/A5038103084,Peter Fontana
https://openalex.org/A5039132893,Amy N. Yates
https://openalex.org/A5073638056,Kristen Greene
https://openalex.org/A5073231714,David Broniatowski
https://openalex.org/A5061045207,Mark A. Przybocki
https://openalex.org/A5108193537,Ling Wei
https://openalex.org/A5025970118,Fasikaw Kibrete
https://openalex.org/A5019036464,Tomasz Trzepieciński
https://openalex.org/A5051217462,Hailu Shimels Gebremedhen
https://openalex.org/A5016258849,Dereje Engida Woldemichael
https://openalex.org/A5100344463,Wei Chen
https://openalex.org/A5100671618,Xuesong Liu
https://openalex.org/A5034969108,Sanyin Zhang
https://openalex.org/A5100633484,Shilin Chen
https://openalex.org/A5021152068,Marcelo C. R. Melo
https://openalex.org/A5090999346,Jacqueline R. M. A. Maasch
https://openalex.org/A5010657520,Daniele Silvestro
https://openalex.org/A5018334259,Stefano Goria
https://openalex.org/A5016312089,Thomas Sterner
https://openalex.org/A5049324341,Alexandre Antonelli
https://openalex.org/A5048045064,Tianming Sun
https://openalex.org/A5015950149,Bin Feng
https://openalex.org/A5061618234,Jinpeng Huo
https://openalex.org/A5055163989,Yu Xiao
https://openalex.org/A5004422633,Wengan Wang
https://openalex.org/A5102725638,Jin Peng
https://openalex.org/A5100722187,Zehua Li
https://openalex.org/A5070700925,Chengjie Du
https://openalex.org/A5112571738,Wenxian Wang
https://openalex.org/A5113541640,Guisheng Zou
https://openalex.org/A5100647065,Lei Liu
https://openalex.org/A5091819878,Haoxi Zhong
https://openalex.org/A5014699953,Chaojun Xiao
https://openalex.org/A5012930542,Cunchao Tu
https://openalex.org/A5100667602,Tianyang Zhang
https://openalex.org/A5100320723,Zhiyuan Liu
https://openalex.org/A5046448314,Maosong Sun
https://openalex.org/A5010037155,Matthew A Sellwood
https://openalex.org/A5041975681,Mohamed A. Ahmed
https://openalex.org/A5101892657,Nathan Brown
https://openalex.org/A5029436121,Nanyi Fei
https://openalex.org/A5085349794,Zhiwu Lu
https://openalex.org/A5026079724,Yizhao Gao
https://openalex.org/A5101633476,Guoxing Yang
https://openalex.org/A5031223720,Yuqi Huo
https://openalex.org/A5010209907,Jingyuan Wen
https://openalex.org/A5030033393,Haoyu Lu
https://openalex.org/A5101505571,Ruihua Song
https://openalex.org/A5100618900,Xin Gao
https://openalex.org/A5014436524,Tao Xiang
https://openalex.org/A5089604961,Hao Sun
https://openalex.org/A5025631695,Ji-Rong Wen
https://openalex.org/A5035485597,Ilya Jackson
https://openalex.org/A5085640653,Dmitry Ivanov
https://openalex.org/A5015824343,Alexandre Dolgui
https://openalex.org/A5022719903,Jafar Namdar
https://openalex.org/A5032306817,Simona Mariana Popescu
https://openalex.org/A5063064622,Sheikh Mansoor
https://openalex.org/A5039747165,Owais Ali Wani
https://openalex.org/A5101782062,Shamal Shasang Kumar
https://openalex.org/A5100681052,Vikas Sharma
https://openalex.org/A5102750027,Arpita Sharma
https://openalex.org/A5114043928,Vivak M. Arya
https://openalex.org/A5008744466,M.B. Kirkham
https://openalex.org/A5065266286,Deyi Hou
https://openalex.org/A5007065483,Nanthi Bolan
https://openalex.org/A5007644928,Yong Suk Chung
https://openalex.org/A5044778529,Chayna Sarkar
https://openalex.org/A5012269963,Biswadeep Das
https://openalex.org/A5090795127,Vikram Singh Rawat
https://openalex.org/A5087462867,Julie Birdie Wahlang
https://openalex.org/A5026322890,Arvind Nongpiur
https://openalex.org/A5079554584,Iadarilang Tiewsoh
https://openalex.org/A5060262820,Nari M Lyngdoh
https://openalex.org/A5046203353,Debasmita Das
https://openalex.org/A5035622037,Manjunath Bidarolli
https://openalex.org/A5056573802,Hannah Theresa Sony
https://openalex.org/A5085656467,Yu-Liang Chou
https://openalex.org/A5017217950,Catarina Moreira
https://openalex.org/A5086300145,Peter Bruza
https://openalex.org/A5075868200,Chun Ouyang
https://openalex.org/A5059140450,Joaquim Jorge
https://openalex.org/A5014229299,Mir Riyanul Islam
https://openalex.org/A5007258873,Mobyen Uddin Ahmed
https://openalex.org/A5082647026,Shaibal Barua
https://openalex.org/A5036681394,Shahina Begum
https://openalex.org/A5023720701,Jayden Khakurel
https://openalex.org/A5081094387,Birgit Penzenstadler
https://openalex.org/A5016300783,Jari Porras
https://openalex.org/A5075512350,Antti Knutas
https://openalex.org/A5101552797,Wenlu Zhang
https://openalex.org/A5009664776,Ryan T. Scott
https://openalex.org/A5004644133,Lauren Sanders
https://openalex.org/A5088650022,Erik Antonsen
https://openalex.org/A5017617113,Jaden J. A. Hastings
https://openalex.org/A5064069488,Seung Min Park
https://openalex.org/A5039245880,Graham Mackintosh
https://openalex.org/A5090790006,Robert J. Reynolds
https://openalex.org/A5030673913,Adrienne Hoarfrost
https://openalex.org/A5033298383,Aenor Sawyer
https://openalex.org/A5050692257,Casey S. Greene
https://openalex.org/A5030539003,Benjamin S. Glicksberg
https://openalex.org/A5062465500,Corey A. Theriot
https://openalex.org/A5030302727,Daniel C. Berrios
https://openalex.org/A5103110320,J. Miller
https://openalex.org/A5010632836,Joël Babdor
https://openalex.org/A5070274577,Richard Barker
https://openalex.org/A5014721690,Sergio E. Baranzini
https://openalex.org/A5077595545,Afshin Beheshti
https://openalex.org/A5064054066,Stuart Chalk
https://openalex.org/A5034482973,Guillermo M. Delgado-Aparicio
https://openalex.org/A5064320417,Melissa Haendel
https://openalex.org/A5017533419,Arif Hamid
https://openalex.org/A5054217724,Philip Heller
https://openalex.org/A5090032595,Daniel Jamieson
https://openalex.org/A5059885538,Katelyn Jarvis
https://openalex.org/A5006645510,John Kalantari
https://openalex.org/A5071727493,Kia Khezeli
https://openalex.org/A5006605423,Svetlana V. Komarova
https://openalex.org/A5068686133,Matthieu Komorowski
https://openalex.org/A5060883955,Prachi Kothiyal
https://openalex.org/A5007384804,A. Mahabal
https://openalex.org/A5070633413,Uri Manor
https://openalex.org/A5003905928,Héctor García Martín
https://openalex.org/A5085435765,Christopher E. Mason
https://openalex.org/A5054008126,Mona Matar
https://openalex.org/A5007111330,George I. Mias
https://openalex.org/A5070129549,Jerry G. Myers
https://openalex.org/A5025355562,Charlotte Nelson
https://openalex.org/A5058202783,Jonathan Oribello
https://openalex.org/A5079950690,Patricia Parsons‐Wingerter
https://openalex.org/A5065768839,Raj K. Prabhu
https://openalex.org/A5016201799,Amina A. Qutub
https://openalex.org/A5082338876,Jon Rask
https://openalex.org/A5001481592,Amanda Saravia-Butler
https://openalex.org/A5055371276,Suchi Saria
https://openalex.org/A5004469409,Nitin K. Singh
https://openalex.org/A5024120181,M Snyder
https://openalex.org/A5041899881,Frank Soboczenski
https://openalex.org/A5021696721,Karthik Soman
https://openalex.org/A5045170248,David Van Valen
https://openalex.org/A5047719221,Kasthuri Venkateswaran
https://openalex.org/A5079257109,Liz Worthey
https://openalex.org/A5076398738,Jason H. Yang
https://openalex.org/A5076358770,Sylvain V. Costes
https://openalex.org/A5004917812,Florent Vinchon
https://openalex.org/A5063349066,Todd Lubart
https://openalex.org/A5069560160,Sabrina Bartolotta
https://openalex.org/A5070354559,Valentin Gironnay
https://openalex.org/A5065708740,Marion Botella
https://openalex.org/A5021859616,Samira Bourgeois‐Bougrine
https://openalex.org/A5023207495,Jean‐Marie Burkhardt
https://openalex.org/A5047746401,Nathalie Bonnardel
https://openalex.org/A5078672899,Giovanni Emanuele Corazza
https://openalex.org/A5070273986,Vlad Petre Glăveanu
https://openalex.org/A5046265988,Michael Hanchett Hanson
https://openalex.org/A5089093097,Zorana Ivčević
https://openalex.org/A5067916291,Maciej Karwowski
https://openalex.org/A5008736553,James C. Kaufman
https://openalex.org/A5102733350,Takeshi Okada
https://openalex.org/A5038946785,Roni Reiter‐Palmon
https://openalex.org/A5071914909,Andrea Gaggioli
https://openalex.org/A5102841151,Richard L. Welsh
https://openalex.org/A5083689982,Margaret Bearman
https://openalex.org/A5070798517,Rola Ajjawi
https://openalex.org/A5061649107,Imogen S. Stafford
https://openalex.org/A5031250364,Melina Kellermann
https://openalex.org/A5016013607,Enrico Mossotto
https://openalex.org/A5019096765,R Mark Beattie
https://openalex.org/A5034757003,Ben D. MacArthur
https://openalex.org/A5002940859,Sarah Ennis
https://openalex.org/A5071819311,Niklas Kühl
https://openalex.org/A5080308434,Max Schemmer
https://openalex.org/A5029485082,Marc Goutier
https://openalex.org/A5000245557,Gerhard Satzger
https://openalex.org/A5067193405,Elizabeth Morrow
https://openalex.org/A5008522606,Teodor Zidaru
https://openalex.org/A5103606479,Fiona Ross
https://openalex.org/A5033601109,Cindy Mason
https://openalex.org/A5061432343,Kunal Patel
https://openalex.org/A5082568940,Melissa Ream
https://openalex.org/A5086047706,Rich Stockley
